"business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours"
"5degU5AQKGHWFu48X4JXWg","NYPD Pizza","","211 E Warner Rd, Ste 101","Gilbert","AZ","85296","33.335064","-111.785202","3.5","16","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""RestaurantsGoodForGroups"":true,""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""RestaurantsTableService"":true,""RestaurantsDelivery"":true,""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Pizza"",""Restaurants""]","{""Monday"":""11:00-21:00"",""Tuesday"":""11:00-21:00"",""Friday"":""11:00-22:00"",""Wednesday"":""11:00-21:00"",""Thursday"":""11:00-21:00"",""Sunday"":""11:00-21:00"",""Saturday"":""11:00-22:00""}"
"crFb3X-Kz0gLnoiSqg_dvg","Campola's","","7224 Center St","Mentor","OH","44060","41.6741755","-81.3400927","3.0","9","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""beer_and_wine"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":false,""NoiseLevel"":""quiet"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Italian"",""Restaurants""]","{}"
"_bDy-L6f148jLEzXSuBOFw","Pieology","","3450 West Chandler Blvd, Ste 5","Chandler","AZ","85226","33.3061774538","-111.89924047","4.5","142","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Pizza"",""Restaurants""]","{""Monday"":""11:00-21:00"",""Tuesday"":""11:00-21:00"",""Friday"":""11:00-21:30"",""Wednesday"":""11:00-21:00"",""Thursday"":""11:00-21:00"",""Sunday"":""11:00-21:00"",""Saturday"":""11:00-21:30""}"
"6N9NClBpOi-GoWckg137NQ","Red Dragon Chinese Food","","2160 N Alma School Rd","Chandler","AZ","85224","33.3375314","-111.8596545","3.5","97","1","{""Alcohol"":""none"",""HasTV"":false,""NoiseLevel"":""average"",""RestaurantsAttire"":""casual"",""BusinessAcceptsCreditCards"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsGoodForGroups"":false,""BYOBCorkage"":""no"",""Caters"":true,""WiFi"":""no"",""RestaurantsReservations"":false,""RestaurantsTableService"":false,""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""Open24Hours"":false,""BikeParking"":false,""OutdoorSeating"":false,""RestaurantsPriceRange2"":1,""RestaurantsDelivery"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""DietaryRestrictions"":{""dairy-free"":false,""gluten-free"":false,""vegan"":false,""kosher"":false,""halal"":false,""soy-free"":false,""vegetarian"":true}}","[""Restaurants"",""Chinese""]","{""Monday"":""10:30-22:00"",""Tuesday"":""10:30-22:00"",""Friday"":""10:30-22:30"",""Wednesday"":""10:30-22:00"",""Thursday"":""10:30-22:00"",""Sunday"":""12:00-22:00"",""Saturday"":""10:30-22:30""}"
"1GoI8TV5ngDEqoTmDK6Iow","Ajo Al's Mexican Cafe","","5101 N 16th St","Phoenix","AZ","85016","33.5113051","-112.0471421","3.5","142","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""Caters"":true,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""WheelchairAccessible"":true,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""RestaurantsCounterService"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Mexican"",""Restaurants""]","{""Monday"":""11:00-21:00"",""Tuesday"":""11:00-21:00"",""Friday"":""11:00-22:00"",""Wednesday"":""11:00-21:30"",""Thursday"":""11:00-21:30"",""Sunday"":""11:00-21:00"",""Saturday"":""11:00-22:00""}"
"HTtzkGwQ1jPP2m4os-mAyA","Ruby Tuesday","","7780 Lyles Lane Nw","Concord","NC","28027","35.366481","-80.711599","3.0","22","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":true},""Alcohol"":""full_bar"",""Caters"":true,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""American (Traditional)"",""Nightlife"",""American (New)"",""Bars"",""Burgers""]","{""Monday"":""11:00-22:00"",""Tuesday"":""11:00-22:00"",""Friday"":""11:00-22:00"",""Wednesday"":""11:00-22:00"",""Thursday"":""11:00-22:00"",""Sunday"":""11:00-22:00"",""Saturday"":""11:00-22:00""}"
"HyoPFfBHLK0lKVHWEdFpvQ","China Kitchen LV","Eastside","4570 East Tropicana Ave","Las Vegas","NV","89121","36.1005371","-115.0741452","4.0","40","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""quiet"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Chinese"",""Restaurants""]","{""Monday"":""11:00-21:30"",""Tuesday"":""11:00-21:30"",""Friday"":""11:00-21:30"",""Wednesday"":""11:00-21:30"",""Thursday"":""11:00-21:30"",""Sunday"":""11:00-21:30"",""Saturday"":""11:00-21:30""}"
"fGB7z2XIj4w6tbv3o38FFQ","Mullens on Madison","","17014 Madison Ave","Lakewood","OH","44107","41.4777525","-81.8155096","3.5","7","1","{""BusinessParking"":{""garage"":false,""street"":true,""validated"":false,""lot"":false,""valet"":false},""HasTV"":true,""CoatCheck"":false,""NoiseLevel"":""average"",""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""Music"":{""dj"":false,""background_music"":false,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":true},""RestaurantsReservations"":false,""BikeParking"":true,""Smoking"":""no"",""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":true,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""BestNights"":{""monday"":false,""tuesday"":false,""friday"":false,""wednesday"":true,""thursday"":false,""sunday"":false,""saturday"":false},""RestaurantsGoodForGroups"":true,""HappyHour"":true,""GoodForDancing"":false,""Alcohol"":""full_bar""}","[""Nightlife"",""Bars"",""Pubs""]","{}"
"WP0M2cpWzhsMwk7kPtreRA","Viva Mercado's","Chinatown","3553 S Rainbow Blvd","Las Vegas","NV","89103","36.1248420622","-115.243492126","4.0","125","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""RestaurantsTableService"":true,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Restaurants"",""Mexican""]","{""Monday"":""11:00-22:00"",""Tuesday"":""11:00-22:00"",""Friday"":""11:00-23:00"",""Wednesday"":""11:00-22:00"",""Thursday"":""11:00-22:00"",""Saturday"":""11:00-23:00""}"
"d2JjI5tu_fD9YEP4QhBOww","La Merced","","855 W University Dr","Mesa","AZ","85201","33.4217887","-111.8504052","3.5","35","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":true,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""loud"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":true,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Mexican"",""Restaurants""]","{}"
"1VTezD8PLosh-FeNxSRQ7g","Rare 120","Eastside","Hard Rock Hotel and Casino, 4455 Paradise Rd","Las Vegas","NV","89169","36.1295416","-115.1325897","3.0","76","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""RestaurantsGoodForGroups"":true,""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":3,""RestaurantsTableService"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":true,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":false,""GoodForKids"":false,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":true,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Steakhouses"",""Restaurants""]","{}"
"HQf1aZQIRuy-ioxyxh0Thw","Architexture","Detroit-Shoreway","4126 Lorain Ave","Cleveland","OH","44113","41.4803489","-81.714238","5.0","13","1","{""BusinessParking"":{""garage"":false,""street"":true,""validated"":false,""lot"":false,""valet"":false},""HairSpecializesIn"":{""coloring"":false,""africanamerican"":false,""curly"":false,""perms"":false,""kids"":false,""extensions"":false,""asian"":false,""straightperms"":false},""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BusinessAcceptsBitcoin"":false,""BikeParking"":true,""ByAppointmentOnly"":false,""WheelchairAccessible"":true}","[""Beauty & Spas"",""Hair Salons""]","{""Tuesday"":""11:00-20:00"",""Friday"":""11:00-20:00"",""Wednesday"":""11:00-20:00"",""Thursday"":""11:00-20:00"",""Saturday"":""10:00-17:00""}"
"500mXn_L5a4MI9GrOXvTeQ","ICON Lounge","","100 N 1st St","Phoenix","AZ","85004","33.4496677","-112.0728952","3.5","18","0","{""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false},""HasTV"":true,""CoatCheck"":false,""NoiseLevel"":""loud"",""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""Music"":{""dj"":false,""background_music"":true,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":false},""RestaurantsReservations"":true,""BikeParking"":true,""Smoking"":""outdoor"",""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""BestNights"":{""monday"":false,""tuesday"":false,""friday"":true,""wednesday"":false,""thursday"":false,""sunday"":false,""saturday"":false},""RestaurantsGoodForGroups"":true,""HappyHour"":true,""GoodForDancing"":false,""Alcohol"":""full_bar""}","[""Restaurants"",""Lounges"",""Bars"",""Nightlife""]","{""Monday"":""14:00-1:00"",""Tuesday"":""14:00-1:00"",""Friday"":""14:00-1:00"",""Wednesday"":""14:00-1:00"",""Thursday"":""14:00-1:00"",""Sunday"":""14:00-1:00"",""Saturday"":""14:00-1:00""}"
"e0LINZuyY7-tw8RVhePCMA","McDonald's","","1536 N Higley Rd","Gilbert","AZ","85234","33.3781936","-111.7228051","2.5","15","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":true,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Burgers"",""Restaurants"",""Fast Food""]","{}"
"90eu_fBWXfcRehAJVfsOIg","Papa John's Pizza","","7741 Colony Rd","Charlotte","NC","28226","35.1068968","-80.8068567","3.5","7","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""RestaurantsGoodForGroups"":true,""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""RestaurantsTableService"":false,""RestaurantsDelivery"":true,""RestaurantsTakeOut"":true,""GoodForKids"":true}","[""Pizza"",""Restaurants""]","{}"
"HEOhtDZgK0CFhwR9shDU_g","Keegan's Grill","","3114 E Camelback Rd","Phoenix","AZ","85016","33.5100215","-112.0153526","3.5","118","1","{""Alcohol"":""full_bar"",""HasTV"":true,""NoiseLevel"":""average"",""RestaurantsAttire"":""casual"",""BusinessAcceptsCreditCards"":true,""Music"":{""dj"":false,""background_music"":false,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":false},""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsGoodForGroups"":true,""BYOBCorkage"":""yes_free"",""Caters"":true,""WiFi"":""free"",""RestaurantsReservations"":true,""BikeParking"":true,""Corkage"":false,""RestaurantsTakeOut"":true,""GoodForKids"":true,""HappyHour"":true,""GoodForDancing"":false,""DogsAllowed"":true,""RestaurantsTableService"":true,""OutdoorSeating"":true,""RestaurantsPriceRange2"":2,""RestaurantsDelivery"":false,""BestNights"":{""monday"":true,""tuesday"":true,""friday"":true,""wednesday"":false,""thursday"":false,""sunday"":false,""saturday"":false},""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""CoatCheck"":false,""Smoking"":""outdoor"",""WheelchairAccessible"":true}","[""American (Traditional)"",""Nightlife"",""Restaurants"",""Bars""]","{""Monday"":""11:00-23:00"",""Tuesday"":""11:00-23:00"",""Friday"":""11:00-23:00"",""Wednesday"":""11:00-23:00"",""Thursday"":""11:00-23:00"",""Sunday"":""8:00-22:00"",""Saturday"":""11:00-23:00""}"
"brktx1pRTvG7a57GtqP1tg","Perfect Hair and Makeup","Southeast","8889 S Eastern Ave","Las Vegas","NV","89123","36.027989","-115.1193939","5.0","31","0","{""HairSpecializesIn"":{""coloring"":true,""africanamerican"":true,""curly"":true,""perms"":true,""kids"":true,""extensions"":true,""asian"":true,""straightperms"":true},""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""GoodForKids"":true,""ByAppointmentOnly"":true}","[""Makeup Artists"",""Hair Salons"",""Beauty & Spas""]","{""Monday"":""7:00-21:00"",""Tuesday"":""7:00-21:00"",""Friday"":""7:00-21:00"",""Wednesday"":""7:00-21:00"",""Thursday"":""7:00-21:00"",""Sunday"":""7:00-21:00"",""Saturday"":""7:00-21:00""}"
"wT-J6sib_NSr8rcH2aTcAA","Roberto's Taco Shop","","6820 W Flamingo Rd","Las Vegas","NV","89103","36.114987","-115.2410939","2.5","30","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":true,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""WheelchairAccessible"":true,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Fast Food"",""Mexican"",""Restaurants""]","{""Monday"":""9:00-9:00"",""Tuesday"":""9:00-9:00"",""Friday"":""9:00-9:00"",""Wednesday"":""9:00-9:00"",""Thursday"":""9:00-9:00"",""Sunday"":""9:00-9:00"",""Saturday"":""9:00-9:00""}"
